FPS, FrameTime, Latency
104.09, 9.61, 67.00
73.37, 13.63, 67.00
78.44, 12.75, 67.00
85.07, 11.75, 67.00
30.67, 32.60, 67.00
230.27, 4.34, 67.00
139.28, 7.18, 67.00
96.08, 10.41, 67.00
93.82, 10.66, 67.00
122.06, 8.19, 67.00
95.13, 10.51, 67.00
99.84, 10.02, 67.00
58.40, 17.12, 67.00
150.48, 6.65, 67.00
28.07, 35.62, 67.00
138.60, 7.22, 67.00
150.43, 6.65, 67.00
125.30, 7.98, 67.00
202.00, 4.95, 67.00
83.70, 11.95, 67.00
105.65, 9.47, 67.00
98.03, 10.20, 67.00
120.59, 8.29, 67.00
97.34, 10.27, 67.00
33.00, 30.30, 67.00
198.73, 5.03, 67.00
174.39, 5.73, 67.00
106.60, 9.38, 67.00
95.07, 10.52, 67.00
109.37, 9.14, 67.00
106.72, 9.37, 67.00
82.48, 12.12, 67.00
98.76, 10.13, 67.00
77.54, 12.90, 67.00
67.47, 14.82, 67.00
91.47, 10.93, 67.00
36.94, 27.07, 67.00
144.43, 6.92, 67.00
169.60, 5.90, 67.00
99.33, 10.07, 67.00
109.70, 9.12, 67.00
95.19, 10.51, 67.00
77.48, 12.91, 67.00
89.92, 11.12, 67.00
98.20, 10.18, 67.00
30.78, 32.49, 67.00
188.90, 5.29, 67.00
126.86, 7.88, 67.00
84.26, 11.87, 67.00
84.05, 11.90, 67.00
74.61, 13.40, 67.00
93.12, 10.74, 67.00
71.21, 14.04, 67.00
108.44, 9.22, 67.00
54.09, 18.49, 67.00
46.28, 21.61, 67.00
162.79, 6.14, 67.00
89.81, 11.13, 67.00
67.97, 14.71, 67.00
109.05, 9.17, 67.00
58.12, 17.21, 67.00
153.30, 6.52, 67.00
62.36, 16.04, 67.00
32.61, 30.67, 67.00
168.66, 5.93, 67.00
133.95, 7.47, 67.00
165.81, 6.03, 67.00
86.26, 11.59, 67.00
78.88, 12.68, 67.00
85.34, 11.72, 67.00
