FPS, FrameTime, Latency
68.13, 14.68, 34.00
88.62, 11.28, 34.00
58.56, 17.08, 34.00
120.65, 8.29, 34.00
90.90, 11.00, 34.00
72.92, 13.71, 34.00
63.68, 15.70, 34.00
166.07, 6.02, 34.00
71.84, 13.92, 34.00
43.74, 22.86, 34.00
121.39, 8.24, 34.00
98.71, 10.13, 34.00
96.54, 10.36, 34.00
79.93, 12.51, 34.00
71.80, 13.93, 34.00
76.00, 13.16, 34.00
79.10, 12.64, 34.00
66.02, 15.15, 34.00
63.34, 15.79, 34.00
86.19, 11.60, 34.00
89.63, 11.16, 34.00
59.42, 16.83, 34.00
58.10, 17.21, 34.00
60.96, 16.41, 34.00
111.05, 9.00, 34.00
69.32, 14.43, 34.00
79.69, 12.55, 34.00
50.91, 19.64, 34.00
67.07, 14.91, 34.00
58.20, 17.18, 34.00
68.37, 14.63, 34.00
67.90, 14.73, 34.00
93.51, 10.69, 34.00
81.28, 12.30, 34.00
67.86, 14.74, 34.00
62.79, 15.93, 34.00
50.43, 19.83, 34.00
92.16, 10.85, 34.00
63.77, 15.68, 34.00
82.59, 12.11, 34.00
79.55, 12.57, 34.00
85.20, 11.74, 34.00
86.04, 11.62, 34.00
84.06, 11.90, 34.00
63.48, 15.75, 34.00
73.31, 13.64, 34.00
75.14, 13.31, 34.00
64.62, 15.48, 34.00
125.91, 7.94, 34.00
87.09, 11.48, 34.00
53.15, 18.81, 34.00
135.69, 7.37, 34.00
90.81, 11.01, 34.00
46.10, 21.69, 34.00
171.59, 5.83, 34.00
73.66, 13.58, 34.00
65.43, 15.28, 34.00
63.72, 15.69, 34.00
89.56, 11.17, 34.00
82.59, 12.11, 34.00
81.24, 12.31, 34.00
91.66, 10.91, 34.00
76.60, 13.06, 34.00
74.92, 13.35, 34.00
67.24, 14.87, 34.00
152.00, 6.58, 34.00
52.79, 18.94, 34.00
61.87, 16.16, 34.00
84.84, 11.79, 34.00
48.58, 20.58, 34.00
66.56, 15.02, 34.00
100.58, 9.94, 34.00
94.46, 10.59, 34.00
58.76, 17.02, 34.00
112.54, 8.89, 34.00
63.34, 15.79, 34.00
56.40, 17.73, 34.00
95.19, 10.51, 34.00
70.19, 14.25, 34.00
93.90, 10.65, 34.00
98.04, 10.20, 34.00
71.84, 13.92, 34.00
131.41, 7.61, 34.00
56.05, 17.84, 34.00
93.23, 10.73, 34.00
64.97, 15.39, 34.00
75.37, 13.27, 34.00
69.06, 14.48, 34.00
88.10, 11.35, 34.00
90.21, 11.09, 34.00
77.65, 12.88, 34.00
100.18, 9.98, 34.00
90.64, 11.03, 34.00
69.43, 14.40, 34.00
146.44, 6.83, 34.00
70.34, 14.22, 34.00
83.34, 12.00, 34.00
94.36, 10.60, 34.00
62.41, 16.02, 34.00
92.68, 10.79, 34.00
99.35, 10.07, 34.00
78.43, 12.75, 34.00
86.48, 11.56, 34.00
124.50, 8.03, 34.00
54.89, 18.22, 34.00
68.33, 14.64, 34.00
59.47, 16.82, 34.00
103.26, 9.68, 34.00
45.25, 22.10, 34.00
89.38, 11.19, 34.00
50.19, 19.93, 34.00
62.00, 16.13, 34.00
59.07, 16.93, 34.00
66.78, 14.97, 34.00
71.73, 13.94, 34.00
78.25, 12.78, 34.00
82.44, 12.13, 34.00
42.90, 23.31, 34.00
126.43, 7.91, 34.00
66.00, 15.15, 34.00
79.51, 12.58, 34.00
60.02, 16.66, 34.00
96.00, 10.42, 34.00
62.50, 16.00, 34.00
82.40, 12.14, 34.00
71.95, 13.90, 34.00
52.47, 19.06, 34.00
91.70, 10.91, 34.00
70.91, 14.10, 34.00
98.28, 10.17, 34.00
73.07, 13.68, 34.00
78.64, 12.72, 34.00
82.97, 12.05, 34.00
73.61, 13.59, 34.00
90.37, 11.07, 34.00
52.64, 19.00, 34.00
72.59, 13.78, 34.00
84.33, 11.86, 34.00
69.71, 14.35, 34.00
59.23, 16.88, 34.00
73.38, 13.63, 34.00
71.93, 13.90, 34.00
66.60, 15.01, 34.00
97.55, 10.25, 34.00
90.66, 11.03, 34.00
107.66, 9.29, 34.00
44.46, 22.49, 34.00
105.70, 9.46, 34.00
77.48, 12.91, 34.00
58.10, 17.21, 34.00
86.48, 11.56, 34.00
54.69, 18.29, 34.00
68.18, 14.67, 34.00
61.87, 16.16, 34.00
84.10, 11.89, 34.00
84.54, 11.83, 34.00
56.35, 17.75, 34.00
70.91, 14.10, 34.00
78.33, 12.77, 34.00
78.50, 12.74, 34.00
92.05, 10.86, 34.00
85.79, 11.66, 34.00
64.18, 15.58, 34.00
75.64, 13.22, 34.00
71.19, 14.05, 34.00
63.23, 15.82, 34.00
104.25, 9.59, 34.00
99.99, 10.00, 34.00
61.39, 16.29, 34.00
79.19, 12.63, 34.00
54.46, 18.36, 34.00
81.89, 12.21, 34.00
91.74, 10.90, 34.00
61.20, 16.34, 34.00
88.32, 11.32, 34.00
56.78, 17.61, 34.00
79.34, 12.60, 34.00
39.54, 25.29, 34.00
81.39, 12.29, 34.00
44.47, 22.49, 34.00
64.75, 15.44, 34.00
58.38, 17.13, 34.00
160.40, 6.23, 34.00
67.91, 14.72, 34.00
88.56, 11.29, 34.00
44.87, 22.29, 34.00
82.07, 12.18, 34.00
42.88, 23.32, 34.00
52.90, 18.90, 34.00
169.56, 5.90, 34.00
82.06, 12.19, 34.00
45.78, 21.85, 34.00
70.56, 14.17, 34.00
79.10, 12.64, 34.00
37.43, 26.71, 34.00
99.16, 10.08, 34.00
62.09, 16.10, 34.00
70.02, 14.28, 34.00
59.15, 16.91, 34.00
139.47, 7.17, 34.00
54.68, 18.29, 34.00
109.72, 9.11, 34.00
72.15, 13.86, 34.00
52.44, 19.07, 34.00
91.64, 10.91, 34.00
64.42, 15.52, 34.00
57.11, 17.51, 34.00
84.39, 11.85, 34.00
47.48, 21.06, 34.00
90.15, 11.09, 34.00
56.39, 17.73, 34.00
83.41, 11.99, 34.00
63.88, 15.65, 34.00
124.39, 8.04, 34.00
81.68, 12.24, 34.00
57.55, 17.38, 34.00
66.17, 15.11, 34.00
61.52, 16.25, 34.00
78.66, 12.71, 34.00
121.07, 8.26, 34.00
81.18, 12.32, 34.00
82.31, 12.15, 34.00
48.99, 20.41, 34.00
62.00, 16.13, 34.00
59.89, 16.70, 34.00
75.24, 13.29, 34.00
78.65, 12.71, 34.00
53.20, 18.80, 34.00
70.38, 14.21, 34.00
47.57, 21.02, 34.00
69.80, 14.33, 34.00
68.32, 14.64, 34.00
104.26, 9.59, 34.00
